id	name	disease_id
1049	SLE.3	117
1050	Smoker.46	118
1051	Smoker.43	118
1052	Smoker.39	118
1053	Smoker.69	118
1054	Smoker.23	118
1055	Smoker.9	118
1056	Smoker.56	118
1057	Smoker.13	118
1058	Smoker.62	118
1059	Smoker.30	118
1060	Smoker^^Cluster_of_size_1_1	118
1061	Smoker.17	118
1062	Smoker.24	118
1063	Smoker^^Cluster_of_size_1_2	118
1064	Smoker.41	118
1065	Smoker.57	118
1066	Smoker.61	118
1067	Smoker^^Cluster_of_size_1_3	118
1068	Smoker.27	118
1069	Smoker.15	118
1070	Smoker.76	118
1071	Smoker.59	118
1072	Smoker.2	118
1073	Smoker.70	118
1074	Smoker^^Cluster_of_size_1_4	118
1075	Smoker^^Cluster_of_size_1_5	118
1076	Smoker.75	118
1077	Smoker^^Cluster_of_size_1_6	118
1078	Smoker.79	118
1079	Smoker.25	118
1080	Smoker.54	118
1081	Smoker^^Cluster_of_size_1_7	118
1082	Smoker.50	118
1083	Smoker.16	118
1084	Smoker.72	118
1085	Smoker.74	118
1086	Smoker.52	118
1087	Smoker^^Cluster_of_size_1_8	118
1088	Smoker^^Cluster_of_size_1_9	118
1089	Smoker^^Cluster_of_size_1_10	118
1090	Smoker^^Cluster_of_size_1_11	118
1091	Smoker.73	118
1092	Smoker.51	118
1093	Smoker.42	118
1094	Smoker.63	118
1095	Smoker.71	118
1096	Smoker.53	118
1097	Smoker.45	118
1098	Smoker.38	118
1099	Smoker^^Cluster_of_size_1_12	118
1100	Smoker.66	118
1101	Smoker.67	118
1102	Smoker^^Cluster_of_size_1_13	118
1103	Smoker.18	118
1104	Smoker.22	118
1105	Smoker.26	118
1106	Smoker.47	118
1107	Smoker.5	118
1108	Smoker.28	118
1109	Smoker.29	118
1110	Smoker.7	118
1111	Smoker.3	118
1112	Smoker.4	118
1113	Smoker^^Cluster_of_size_1_14	118
1114	Smoker.44	118
1115	Smoker.48	118
1116	Smoker^^Cluster_of_size_1_15	118
1117	Smoker.31	118
1118	Smoker.36	118
1119	Smoker^^Cluster_of_size_1_16	118
1120	Smoker.32	118
1121	Smoker.58	118
1122	Smoker.55	118
1123	Smoker^^Cluster_of_size_1_17	118
1124	Smoker.12	118
1125	Smoker.35	118
1126	Smoker.77	118
1127	Smoker.78	118
1128	Smoker^^Cluster_of_size_1_18	118
1129	SmolderingMyeloma.1	119
1130	SmolderingMyeloma.4	119
1131	SmolderingMyeloma.2	119
1132	SmolderingMyeloma.3	119
1133	SotosSyndrome.2	120
1134	SotosSyndrome.7	120
1135	SotosSyndrome.6	120
1136	SotosSyndrome.9	120
1137	SotosSyndrome.1	120
1138	SotosSyndrome.5	120
1139	SotosSyndrome.8	120
1140	SotosSyndrome.3	120
1141	SotosSyndrome.4	120
1142	SpinaBifida.NS	121
1143	SquamousCellCarcinoma.2	122
1144	SquamousCellCarcinoma.1	122
1145	SubsyndromalSymptomaticDepression.2	123
1146	SubsyndromalSymptomaticDepression.1	123
1147	SubsyndromalSymptomaticDepression.3	123
1148	SubsyndromalSymptomaticDepression.4	123
1149	TcellLymphoma.2	124
1150	TcellLymphoma.1	124
1151	Thalassemia.NS	125
1152	Thrombocytopenia.1	126
1153	Thrombocytopenia.2	126
1154	ThyroidCancer.2	127
1155	ThyroidCancer.1	127
1156	TibialMuscularDystrophy.1	128
1157	TibialMuscularDystrophy.2	128
1158	Trachoma.2	129
1159	Trachoma.1	129
1160	Trachoma.3	129
1161	Trachoma.4	129
1162	Training.NS	130
1163	TurnerSyndrome.1	131
1164	TurnerSyndrome.2	131
1165	TurnerSyndrome.3	131
1166	TypeIDiabetes.3	132
1167	TypeIDiabetes.4	132
1168	TypeIDiabetes.6	132
1169	TypeIDiabetes.1	132
1170	TypeIDiabetes.2	132
1171	TypeIDiabetes.5	132
1172	TypeIDiabetes.7	132
1173	TypeIIDiabetes.NS	133
1174	UlcerativeColitis.NS	134
1175	Uremia.1	135
1176	Uremia.2	135
1177	Vitiligo.10	136
1178	Vitiligo.2	136
1179	Vitiligo.3	136
1180	Vitiligo.9	136
1181	Vitiligo.8	136
1182	Vitiligo^^Cluster_of_size_1_1	136
1183	Vitiligo.5	136
1184	Vitiligo^^Cluster_of_size_1_2	136
1185	Vitiligo.1	136
1186	Vitiligo.4	136
1187	Vitiligo.13	136
1188	Vitiligo.6	136
1189	Vitiligo.7	136
